filename	enum	defaultf0floor	defaultf0ceiling	idx	character	case	minTime	maxTime	char_duration	boundary	syl_rhyme	syl_rhyme_minTime	syl_rhyme_maxTime	syl_rhyme_duration	rhyme	rhyme_minTime	rhyme_maxTime	rhyme_duration	f0min	f0max	f0min_time	f0max_time	step1	step2	step3	step4	step5	step6	step7	step8	step9	step10	step11	step12	step13	step14	step15	step16	step17	step18	step19	step20	t1	t2	t3	t4	t5	t6	t7	t8	t9	t10	t11	t12	t13	t14	t15	t16	t17	t18	t19	t20
S2diaNB1	6	60.0	320.0	7	子	Object(suffix)	1.52053	1.76711	0.24658	1	I	1.63797	1.76711	0.12914	I	1.65797	1.7059	0.04793	92.483	97.937	1.7059	1.663077279387367	1.65797	1.66037	1.66276	1.66516	1.66756	1.66995	1.67235	1.67475	1.67714	1.67954	1.68193	1.68433	1.68673	1.68912	1.69152	1.69392	1.69631	1.69871	1.70111	1.7035	97.341	97.46	97.578	97.697	97.816	97.935	97.297	96.643	95.99	95.336	94.683	94.029	93.376	92.722	91.808	90.744	89.68	88.616	87.552	86.488
S2diaNC5	0	70.0	390.0	1	小	Name(prefix)	0.37717	0.5325	0.15533	0	yaw	0.45826	0.5325	0.07424	yaw	0.47826	0.5325	0.05424	125.726	126.296	0.4969665882506574	0.5325	0.47826	0.48097	0.48368	0.4864	0.48911	0.49182	0.49453	0.49724	0.49996	0.50267	0.50538	0.50809	0.5108	0.51352	0.51623	0.51894	0.52165	0.52436	0.52708	0.52979	126.296	126.296	126.215	126.071	125.926	125.782	125.738	125.757	125.776	125.796	125.797	125.788	125.78	125.772	125.855	125.976	126.097	126.219	126.98	127.948
S2diaNC5	1	70.0	390.0	2	影	Name	0.5325	0.6425	0.11	0	yin	0.5325	0.6425	0.11	yin	0.5325	0.6425	0.11	125.01	130.222	0.5846286967766064	0.6425	0.5325	0.538	0.5435	0.549	0.5545	0.56	0.5655	0.571	0.5765	0.582	0.5875	0.593	0.5985	0.604	0.6095	0.615	0.6205	0.626	0.6315	0.637	128.915	129.963	129.703	129.152	128.263	127.491	126.83	126.14	125.427	125.109	125.035	125.751	126.855	127.443	127.833	128.311	128.815	129.462	130.14	130.629
S2diaNC5	2	70.0	390.0	3	买	Verb	0.6425	0.73156	0.08906	0	@y	0.67083	0.73156	0.06073	@y	0.67083	0.73156	0.06073	131.126	134.345	0.73156	0.6755572919904494	0.67083	0.67387	0.6769	0.67994	0.68298	0.68601	0.68905	0.69209	0.69512	0.69816	0.7012	0.70423	0.70727	0.7103	0.71334	0.71638	0.71941	0.72245	0.72549	0.72852	133.921	134.228	134.189	133.938	133.687	133.426	133.063	132.701	132.338	132.046	131.809	131.572	131.343	131.337	131.331	131.325	131.294	131.238	131.183	131.127
S2diaNC5	3	70.0	390.0	4	了	Aspect	0.73156	0.79298	0.06142	0	o	0.75608	0.79298	0.0369	o	0.75608	0.78298	0.0269	123.845	126.667	0.7821655328798185	0.7597216545050895	0.75608	0.75743	0.75877	0.76011	0.76146	0.7628	0.76415	0.7655	0.76684	0.76819	0.76953	0.77087	0.77222	0.77356	0.77491	0.77626	0.7776	0.77894	0.78029	0.78163	126.426	126.496	126.565	126.635	126.612	126.51	126.408	126.306	126.203	126.101	125.999	125.897	125.709	125.457	125.205	124.953	124.701	124.448	124.196	123.944
S2diaNC5	4	70.0	390.0	5	把	Classifier	0.79298	0.9225	0.12952	0	a	0.84417	0.9225	0.07833	a	0.84417	0.9225	0.07833	94.706	104.591	0.9151028715560687	0.8464512471655328	0.84417	0.84809	0.852	0.85592	0.85984	0.86375	0.86767	0.87159	0.8755	0.87942	0.88333	0.88725	0.89117	0.89508	0.899	0.90292	0.90683	0.91075	0.91467	0.91858	104.591	104.378	103.869	103.359	102.71	101.996	101.281	100.903	100.544	100.188	99.843	99.498	99.285	99.218	99.151	97.938	96.319	94.707	94.872	95.037
S2diaNC5	5	70.0	390.0	6	椅	Object	0.9225	1.21636	0.29386	0	i	0.9225	1.21636	0.29386	i	0.9225	1.21636	0.29386	97.418	170.108	0.9225	1.1828604790960653	0.9225	0.93719	0.95189	0.96658	0.98127	0.99596	1.01066	1.02535	1.04004	1.05474	1.06943	1.08412	1.09882	1.11351	1.1282	1.14289	1.15759	1.17228	1.18697	1.20167	95.379	98.897	102.247	102.767	104.958	106.795	108.271	109.751	112.586	116.243	119.663	122.82	128.277	136.429	143.487	150.874	157.69	166.567	169.575	166.23
S2diaNC5	6	70.0	390.0	7	子	Object(suffix)	1.21636	1.39801	0.18165	1	I	1.34393	1.39801	0.05408	I	1.36393	1.37801	0.01408	90.558	90.558	1.37801	1.36393	1.36393	1.36463	1.36534	1.36604	1.36675	1.36745	1.36815	1.36886	1.36956	1.37027	1.37097	1.37167	1.37238	1.37308	1.37379	1.37449	1.37519	1.3759	1.3766	1.37731	95.853	95.357	94.862	94.366	93.87	93.375	92.879	92.384	91.888	91.393	90.897	90.503	90.326	90.15	89.974	89.798	89.622	89.445	89.269	89.093
S2diaN1D1	0	60.0	320.0	1	小	Name(prefix)	0.3525	0.55602	0.20352	0	yaw	0.47992	0.55602	0.0761	yaw	0.49992	0.55602	0.0561	145.989	151.0	0.5162953583180817	0.55602	0.49992	0.50272	0.50553	0.50833	0.51114	0.51394	0.51675	0.51955	0.52236	0.52516	0.52797	0.53077	0.53358	0.53639	0.53919	0.542	0.5448	0.54761	0.55041	0.55322	148.366	148.119	147.585	147.052	146.518	145.991	146.231	146.471	146.711	146.951	147.415	148.062	148.708	149.355	149.963	150.201	150.439	150.677	150.915	151.132
S2diaN1D1	1	60.0	320.0	2	映	Name	0.55602	0.71727	0.16125	0	in	0.59076	0.71727	0.12651	in	0.59076	0.71727	0.12651	85.117	125.261	0.7004494719085514	0.59076	0.59076	0.59709	0.60341	0.60974	0.61606	0.62239	0.62871	0.63504	0.64136	0.64769	0.65402	0.66034	0.66667	0.67299	0.67932	0.68564	0.69197	0.69829	0.70462	0.71094	130.996	127.594	123.433	117.619	112.131	107.282	103.347	101.02	98.174	94.502	91.613	89.852	88.728	88.437	87.788	86.716	85.906	85.378	85.482	86.204
S2diaN1D1	2	60.0	320.0	3	买	Verb	0.71727	0.85261	0.13534	0	@y	0.78705	0.85261	0.06556	@y	0.78705	0.85261	0.06556	115.647	129.667	0.78705	0.8514807226551467	0.78705	0.79033	0.79361	0.79688	0.80016	0.80344	0.80672	0.81	0.81327	0.81655	0.81983	0.82311	0.82639	0.82966	0.83294	0.83622	0.8395	0.84278	0.84605	0.84933	113.543	115.745	115.973	116.202	116.43	116.966	117.694	118.422	119.151	120.197	121.323	122.448	123.574	124.319	125.06	125.801	126.562	127.416	128.269	129.123
S2diaN1D1	3	60.0	320.0	4	了	Aspect	0.85261	0.92431	0.0717	0	o	0.87697	0.92431	0.04734	o	0.87697	0.91431	0.03734	111.406	125.136	0.9139229024943311	0.87697	0.87697	0.87884	0.8807	0.88257	0.88444	0.88631	0.88817	0.89004	0.89191	0.89377	0.89564	0.89751	0.89937	0.90124	0.90311	0.90497	0.90684	0.90871	0.91058	0.91244	126.107	125.956	125.804	125.652	125.5	125.348	125.197	124.843	124.354	123.865	123.375	122.886	122.397	121.907	120.45	118.889	117.328	115.766	114.205	112.644
S2diaN1D1	4	60.0	320.0	5	双	Classifier	0.92431	1.1425	0.21819	0	waN	1.00909	1.1425	0.13341	waN	1.04909	1.1425	0.09341	95.236	99.049	1.1425	1.1064670745509033	1.04909	1.05376	1.05843	1.0631	1.06777	1.07244	1.07711	1.08178	1.08645	1.09112	1.0958	1.10047	1.10514	1.10981	1.11448	1.11915	1.12382	1.12849	1.13316	1.13783	96.936	97.282	97.974	98.666	98.672	98.532	98.425	98.513	98.602	98.719	98.869	99.019	99.037	99.021	98.945	98.43	97.915	97.233	96.339	95.445
S2diaN1D1	5	60.0	320.0	6	袜	Object	1.1425	1.35285	0.21035	0	a	1.17782	1.35285	0.17503	a	1.17782	1.35285	0.17503	84.27	93.595	1.3514229024943312	1.17782	1.17782	1.18657	1.19532	1.20407	1.21283	1.22158	1.23033	1.23908	1.24783	1.25658	1.26534	1.27409	1.28284	1.29159	1.30034	1.30909	1.31784	1.3266	1.33535	1.3441	94.434	93.772	93.34	92.93	92.379	92.401	92.629	93.007	93.166	93.133	92.89	92.249	91.392	90.473	89.591	87.694	86.343	85.835	85.053	84.542
S2diaN1D1	6	60.0	320.0	7	子	Object(suffix)	1.35285	1.58779	0.23494	1	I	1.4742	1.58779	0.11359	I	1.4742	1.54779	0.07359	78.727	97.582	1.54779	1.4764229024943312	1.4742	1.47788	1.48156	1.48524	1.48892	1.4926	1.49628	1.49996	1.50364	1.50732	1.51099	1.51467	1.51835	1.52203	1.52571	1.52939	1.53307	1.53675	1.54043	1.54411	97.582	96.744	94.628	92.512	90.395	90.158	89.924	89.689	89.217	88.587	87.957	87.252	86.257	85.261	84.266	82.804	81.23	79.656	77.976	76.142
S2diaC5	0	80.0	350.0	1	小	Name(prefix)	0.2425	0.48305	0.24055	0	yaw	0.41133	0.48305	0.07172	yaw	0.42133	0.48305	0.06172	124.461	134.698	0.45731955790806555	0.4228970030875422	0.42133	0.42442	0.4275	0.43059	0.43367	0.43676	0.43985	0.44293	0.44602	0.4491	0.45219	0.45528	0.45836	0.46145	0.46453	0.46762	0.47071	0.47379	0.47688	0.47996	134.333	134.578	134.116	132.969	131.822	130.742	129.737	128.733	127.636	126.418	125.199	124.548	124.766	124.985	125.238	125.551	125.864	126.253	126.804	127.355
S2diaC5	1	80.0	350.0	2	影	Name	0.48305	0.6225	0.13945	0	yin	0.48305	0.6225	0.13945	yin	0.48305	0.6225	0.13945	130.192	134.775	0.48305	0.5599887395183644	0.48305	0.49002	0.49699	0.50397	0.51094	0.51791	0.52489	0.53186	0.53883	0.5458	0.55278	0.55975	0.56672	0.57369	0.58066	0.58764	0.59461	0.60158	0.60856	0.61553	127.976	129.792	131.56	132.356	131.934	131.802	132.526	133.138	133.178	133.691	134.335	134.711	134.521	133.708	133.341	133.059	132.523	132.349	131.985	131.474
S2diaC5	2	80.0	350.0	3	买	Verb	0.6225	0.72405	0.10155	0	@y	0.65812	0.72405	0.06593	@y	0.65812	0.72405	0.06593	135.456	137.62	0.72405	0.7054575384713332	0.65812	0.66142	0.66471	0.66801	0.67131	0.6746	0.6779	0.6812	0.68449	0.68779	0.69108	0.69438	0.69768	0.70097	0.70427	0.70757	0.71086	0.71416	0.71746	0.72075	135.466	135.504	135.646	135.788	135.978	136.218	136.458	136.765	137.109	137.452	137.471	137.411	137.35	137.44	137.536	137.596	137.389	137.181	136.819	136.043
S2diaC5	3	80.0	350.0	4	了	Aspect	0.72405	0.8025	0.07845	0	o	0.75581	0.8025	0.04669	o	0.75581	0.8025	0.04669	119.151	129.022	0.8025	0.75581	0.75581	0.75814	0.76048	0.76281	0.76515	0.76748	0.76982	0.77215	0.77449	0.77682	0.77916	0.78149	0.78382	0.78616	0.78849	0.79083	0.79316	0.7955	0.79783	0.80017	129.024	129.023	129.023	129.022	128.752	128.383	128.015	127.647	127.007	126.26	125.514	124.767	124.13	123.539	122.949	122.358	121.656	120.904	120.151	119.399
S2diaC5	4	80.0	350.0	5	把	Classifier	0.8025	0.9525	0.15	0	a	0.8525	0.9525	0.1	a	0.8525	0.9525	0.1	105.655	116.099	0.9415254878652968	0.8675363062672334	0.8525	0.8575	0.8625	0.8675	0.8725	0.8775	0.8825	0.8875	0.8925	0.8975	0.9025	0.9075	0.9125	0.9175	0.9225	0.9275	0.9325	0.9375	0.9425	0.9475	113.518	115.111	115.656	116.031	115.674	115.339	115.053	114.712	114.3	113.758	113.114	112.143	111.024	110.301	109.67	108.198	106.729	106.136	105.768	106.37
S2diaC5	5	80.0	350.0	6	椅	Object	0.9525	1.23348	0.28098	0	i	0.9525	1.23348	0.28098	i	0.9525	1.23348	0.28098	111.161	187.748	0.9525	1.220871262520123	0.9525	0.96655	0.9806	0.99465	1.0087	1.02275	1.03679	1.05084	1.06489	1.07894	1.09299	1.10704	1.12109	1.13514	1.14919	1.16324	1.17728	1.19133	1.20538	1.21943	107.514	112.661	112.038	111.608	111.703	112.429	114.618	117.367	119.856	122.072	127.928	134.563	142.081	150.762	156.194	163.759	172.89	181.699	186.283	187.326
S2diaC5	6	80.0	350.0	7	子	Object(suffix)	1.23348	1.42202	0.18854	1	I	1.36562	1.42202	0.0564	I	1.37562	1.42202	0.0464	84.744	107.462	1.4196846655328796	1.37562	1.37562	1.37794	1.38026	1.38258	1.3849	1.38722	1.38954	1.39186	1.39418	1.3965	1.39882	1.40114	1.40346	1.40578	1.4081	1.41042	1.41274	1.41506	1.41738	1.4197	109.504	108.782	108.06	107.215	105.764	104.312	102.861	101.426	100.095	98.765	97.435	96.094	94.645	93.195	91.746	90.3	88.909	87.517	86.126	84.744
S2diaC2	0	70.0	350.0	1	小	Name(prefix)	0.1925	0.4125	0.22	0	yaw	0.32273	0.4125	0.08977	yaw	0.34273	0.4125	0.06977	118.66	123.092	0.3988422281808587	0.3461734693877551	0.34273	0.34622	0.34971	0.3532	0.35668	0.36017	0.36366	0.36715	0.37064	0.37413	0.37761	0.3811	0.38459	0.38808	0.39157	0.39506	0.39855	0.40203	0.40552	0.40901	123.092	123.081	122.243	121.406	120.568	120.387	120.246	120.105	120.115	120.147	120.18	120.191	120.196	120.202	119.838	119.335	118.832	119.123	119.83	120.536
S2diaC2	1	70.0	350.0	2	影	Name	0.4125	0.6325	0.22	0	yin	0.4125	0.6325	0.22	yin	0.4125	0.6325	0.22	125.127	141.194	0.4125	0.5699896449488652	0.4125	0.4235	0.4345	0.4455	0.4565	0.4675	0.4785	0.4895	0.5005	0.5115	0.5225	0.5335	0.5445	0.5555	0.5665	0.5775	0.5885	0.5995	0.6105	0.6215	121.647	126.375	130.78	130.515	130.893	132.192	134.006	135.571	137.001	138.5	139.183	139.194	140.117	140.58	140.928	140.629	139.793	139.22	138.556	137.873
S2diaC2	2	70.0	350.0	3	买	Verb	0.6325	0.74934	0.11684	0	@y	0.6631	0.74934	0.08624	@y	0.6631	0.74934	0.08624	132.571	134.502	0.74934	0.6631	0.6631	0.66741	0.67172	0.67604	0.68035	0.68466	0.68897	0.69328	0.6976	0.70191	0.70622	0.71053	0.71484	0.71916	0.72347	0.72778	0.73209	0.7364	0.74072	0.74503	135.986	134.565	133.766	132.995	132.739	133.059	133.378	133.512	133.643	133.745	133.82	133.892	133.784	133.676	133.499	133.261	133.026	132.84	132.653	132.53
S2diaC2	3	70.0	350.0	4	了	Aspect	0.74934	0.81673	0.06739	0	o	0.76946	0.81673	0.04727	o	0.76946	0.80673	0.03727	109.537	116.647	0.80673	0.76946	0.76946	0.77132	0.77319	0.77505	0.77691	0.77878	0.78064	0.7825	0.78437	0.78623	0.78809	0.78996	0.79182	0.79369	0.79555	0.79741	0.79928	0.80114	0.803	0.80487	120.397	119.074	117.752	116.603	116.334	116.066	115.798	115.53	115.262	114.703	113.735	112.767	111.798	110.83	109.861	109.112	108.473	107.834	107.195	106.556
S2diaC2	4	70.0	350.0	5	把	Classifier	0.81673	0.95038	0.13365	0	a	0.86389	0.95038	0.08649	a	0.89389	0.95038	0.05649	88.487	92.704	0.9284686976123372	0.89389	0.89389	0.89671	0.89954	0.90236	0.90519	0.90801	0.91084	0.91366	0.91649	0.91931	0.92213	0.92496	0.92778	0.93061	0.93343	0.93626	0.93908	0.94191	0.94473	0.94756	94.818	94.185	93.551	92.918	92.424	92.001	91.578	91.155	90.501	89.812	89.124	88.497	88.621	88.745	88.868	89.0	89.153	89.306	89.459	89.56
S2diaC2	5	70.0	350.0	6	椅	Object	0.95038	1.14795	0.19757	0	i	0.95038	1.14795	0.19757	i	0.95038	1.14795	0.19757	89.717	115.628	0.95038	1.123873529287999	0.95038	0.96026	0.97014	0.98002	0.98989	0.99977	1.00965	1.01953	1.02941	1.03929	1.04916	1.05904	1.06892	1.0788	1.08868	1.09856	1.10844	1.11831	1.12819	1.13807	89.607	92.53	99.016	100.146	100.031	100.084	100.178	100.323	101.068	102.773	105.411	108.208	110.243	111.383	112.22	113.138	114.09	115.442	115.625	113.685
S2diaC2	6	70.0	350.0	7	子	Object(suffix)	1.14795	1.3285	0.18055	1	I	1.27887	1.3285	0.04963	I	1.27887	1.2985	0.01963	87.566	87.566	1.27887	1.2911576397611024	1.27887	1.27985	1.28083	1.28181	1.2828	1.28378	1.28476	1.28574	1.28672	1.2877	1.28869	1.28967	1.29065	1.29163	1.29261	1.29359	1.29457	1.29556	1.29654	1.29752	87.239	87.27	87.302	87.334	87.365	87.397	87.429	87.46	87.492	87.524	87.555	87.557	87.544	87.53	87.516	87.503	87.489	87.475	87.462	87.448
S2diaNC2	0	70.0	450.0	1	小	Name(prefix)	0.2325	0.46625	0.23375	0	yaw	0.3725	0.46625	0.09375	yaw	0.3825	0.46625	0.08375	147.232	156.178	0.4358508363138601	0.3825	0.3825	0.38669	0.39088	0.39506	0.39925	0.40344	0.40763	0.41181	0.416	0.42019	0.42438	0.42856	0.43275	0.43694	0.44112	0.44531	0.4495	0.45369	0.45788	0.46206	160.142	158.028	155.989	154.472	152.954	151.85	151.062	150.274	149.557	148.84	148.232	147.758	147.284	147.376	147.537	147.806	148.295	148.784	149.264	149.741
S2diaNC2	1	70.0	450.0	2	影	Name	0.46625	0.6825	0.21625	0	yin	0.46625	0.6825	0.21625	yin	0.46625	0.6825	0.21625	149.63	191.594	0.4735785508504666	0.6428062757669584	0.46625	0.47706	0.48788	0.49869	0.5095	0.52031	0.53112	0.54194	0.55275	0.56356	0.57437	0.58519	0.596	0.60681	0.61762	0.62844	0.63925	0.65006	0.66087	0.67169	150.074	149.754	151.239	154.122	157.514	160.235	165.51	167.33	167.874	170.571	173.884	179.174	184.825	187.24	188.839	190.777	191.512	191.21	189.556	187.743
S2diaNC2	2	70.0	450.0	3	买	Verb	0.6825	0.80908	0.12658	0	@y	0.71819	0.80908	0.09089	@y	0.71819	0.80908	0.09089	150.864	168.089	0.80908	0.71819	0.71819	0.72273	0.72728	0.73182	0.73637	0.74091	0.74546	0.75	0.75455	0.75909	0.76364	0.76818	0.77272	0.77727	0.78181	0.78636	0.7909	0.79545	0.79999	0.80454	174.111	168.06	167.855	167.651	167.657	167.756	167.796	167.72	167.644	167.828	168.017	167.877	167.537	167.049	166.153	165.256	164.136	162.994	159.773	154.846
S2diaNC2	3	70.0	450.0	4	了	Aspect	0.80908	0.8716	0.06252	0	o	0.83561	0.8716	0.03599	o	0.83561	0.8616	0.02599	134.42	139.004	0.8616	0.83561	0.83561	0.83691	0.83821	0.83951	0.84081	0.84211	0.84341	0.84471	0.84601	0.84731	0.84861	0.8499	0.8512	0.8525	0.8538	0.8551	0.8564	0.8577	0.859	0.8603	141.424	140.761	140.098	139.435	138.809	138.253	137.697	137.141	136.585	136.029	135.473	134.917	134.323	133.417	132.51	131.604	130.697	129.79	128.884	127.977
S2diaNC2	4	70.0	450.0	5	把	Classifier	0.8716	0.99402	0.12242	0	a	0.92234	0.99402	0.07168	a	0.92234	0.99402	0.07168	90.874	102.066	0.99402	0.9260657596371882	0.92234	0.92592	0.92951	0.93309	0.93668	0.94026	0.94384	0.94743	0.95101	0.9546	0.95818	0.96176	0.96535	0.96893	0.97252	0.9761	0.97968	0.98327	0.98685	0.99044	102.066	102.066	101.891	101.709	101.527	101.214	100.896	100.578	99.955	99.326	98.698	97.652	96.604	95.556	95.026	94.495	93.958	92.922	91.886	90.874
S2diaNC2	5	70.0	450.0	6	椅	Object	0.99402	1.17065	0.17663	0	i	0.99402	1.17065	0.17663	i	0.99402	1.17065	0.17663	90.911	107.897	0.99402	1.1431020323679484	0.99402	1.00285	1.01168	1.02051	1.02935	1.03818	1.04701	1.05584	1.06467	1.0735	1.08234	1.09117	1.1	1.10883	1.11766	1.12649	1.13532	1.14416	1.15299	1.16182	90.887	91.983	97.284	98.812	99.434	98.457	95.926	92.961	93.18	95.015	98.027	100.533	102.057	103.387	103.486	105.584	107.218	107.732	106.872	104.292
S2diaNC2	6	70.0	450.0	7	子	Object(suffix)	1.17065	1.34206	0.17141	1	I	1.28328	1.34206	0.05878	I	1.29328	1.33206	0.03878	90.386	96.847	1.33206	1.3037546598712886	1.29328	1.29522	1.29716	1.2991	1.30104	1.30297	1.30491	1.30685	1.30879	1.31073	1.31267	1.31461	1.31655	1.31849	1.32043	1.32237	1.3243	1.32624	1.32818	1.33012	95.081	95.521	95.96	96.4	96.84	96.703	96.557	96.412	96.266	96.12	95.571	94.548	93.525	92.501	91.478	90.455	89.858	89.291	88.725	88.158
S2diaN1D2	0	60.0	270.0	1	小	Name(prefix)	0.35587	0.54393	0.18806	0	yaw	0.47649	0.54393	0.06744	yaw	0.49649	0.54393	0.04744	167.624	171.144	0.54393	0.5007568027210886	0.49649	0.49886	0.50123	0.50361	0.50598	0.50835	0.51072	0.51309	0.51547	0.51784	0.52021	0.52258	0.52495	0.52733	0.5297	0.53207	0.53444	0.53681	0.53919	0.54156	171.144	171.144	171.038	170.51	169.982	169.454	168.925	168.397	168.231	168.091	167.951	167.811	167.672	167.695	167.801	167.907	168.014	168.12	167.734	166.585
S2diaN1D2	1	60.0	270.0	2	映	Name	0.54393	0.74744	0.20351	0	in	0.57571	0.74744	0.17173	in	0.57571	0.74744	0.17173	87.136	148.817	0.7165889892863782	0.57571	0.57571	0.5843	0.59288	0.60147	0.61006	0.61864	0.62723	0.63582	0.6444	0.65299	0.66158	0.67016	0.67875	0.68733	0.69592	0.70451	0.71309	0.72168	0.73027	0.73885	148.842	139.661	132.263	126.022	115.475	108.758	104.518	101.254	98.507	95.715	92.211	89.96	88.665	88.587	88.133	87.637	87.145	87.283	87.781	88.561
S2diaN1D2	2	60.0	270.0	3	买	Verb	0.74744	0.94278	0.19534	0	@y	0.8341	0.94278	0.10868	@y	0.8341	0.94278	0.10868	73.534	88.015	0.94278	0.8341	0.8341	0.83953	0.84497	0.8504	0.85584	0.86127	0.8667	0.87214	0.87757	0.88301	0.88844	0.89387	0.89931	0.90474	0.91018	0.91561	0.92104	0.92648	0.93191	0.93735	88.317	87.995	87.907	87.819	86.359	84.803	84.244	84.259	84.168	83.865	83.576	83.671	83.766	82.998	81.917	80.438	78.441	76.525	75.145	73.765
S2diaN1D2	3	60.0	270.0	4	了	Aspect	0.94278	1.02496	0.08218	0	o	0.97958	1.02496	0.04538	o	0.97958	1.02496	0.04538	93.81	104.231	0.97958	1.0185059045178324	0.97958	0.98185	0.98412	0.98639	0.98866	0.99093	0.99319	0.99546	0.99773	1.0	1.00227	1.00454	1.00681	1.00908	1.01135	1.01362	1.01588	1.01815	1.02042	1.02269	90.334	91.243	92.152	93.061	93.938	94.67	95.401	96.133	96.864	97.596	98.613	99.774	100.934	102.094	103.254	104.216	104.115	104.014	103.913	103.812
S2diaN1D2	4	60.0	270.0	5	双	Classifier	1.02496	1.21716	0.1922	0	waN	1.10447	1.21716	0.11269	waN	1.11447	1.21716	0.10269	102.844	105.316	1.1355915447885658	1.11447	1.11447	1.1196	1.12474	1.12987	1.13501	1.14014	1.14528	1.15041	1.15555	1.16068	1.16582	1.17095	1.17608	1.18122	1.18635	1.19149	1.19662	1.20176	1.20689	1.21203	107.651	105.6	103.548	103.044	102.922	102.956	103.26	103.563	103.566	103.547	103.639	103.845	104.065	104.515	104.964	105.179	105.255	105.242	104.862	104.482
S2diaN1D2	5	60.0	270.0	6	袜	Object	1.21716	1.39545	0.17829	0	a	1.2548	1.39545	0.14065	a	1.2548	1.37545	0.12065	84.009	96.017	1.37545	1.2548	1.2548	1.26083	1.26686	1.2729	1.27893	1.28496	1.29099	1.29703	1.30306	1.30909	1.31513	1.32116	1.32719	1.33322	1.33926	1.34529	1.35132	1.35735	1.36339	1.36942	97.307	96.387	95.426	94.436	93.549	92.754	91.96	91.168	90.33	89.418	88.661	88.248	87.883	87.671	87.353	86.502	85.653	84.822	83.998	83.485
S2diaN1D2	6	60.0	270.0	7	子	Object(suffix)	1.39545	1.61478	0.21933	1	I	1.50623	1.61478	0.10855	I	1.51623	1.57478	0.05855	80.095	86.808	1.57478	1.51623	1.51623	1.51916	1.52208	1.52501	1.52794	1.53087	1.5338	1.53672	1.53965	1.54258	1.5455	1.54843	1.55136	1.55429	1.55722	1.56014	1.56307	1.566	1.56893	1.57185	87.045	86.972	86.899	86.827	86.522	86.139	85.756	85.373	84.779	83.952	83.125	82.298	81.567	81.205	80.843	80.48	80.118	78.953	77.734	76.515
S2diaB2	0	60.0	420.0	1	小	Name(prefix)	0.30723	0.5325	0.22527	0	yaw	0.44285	0.5325	0.08965	yaw	0.45285	0.5325	0.07965	177.325	190.261	0.46483916228600675	0.5325	0.45285	0.45683	0.46081	0.4648	0.46878	0.47276	0.47674	0.48073	0.48471	0.48869	0.49267	0.49666	0.50064	0.50462	0.5086	0.51259	0.51657	0.52055	0.52453	0.52852	178.109	177.992	177.742	177.492	177.527	178.138	178.75	179.465	180.615	181.765	182.962	185.0	187.037	189.074	189.544	189.866	190.189	190.054	189.787	189.519
S2diaB2	1	60.0	420.0	2	银	Name	0.5325	0.8078	0.2753	0	in	0.57388	0.8078	0.23392	in	0.57388	0.8078	0.23392	122.56	178.068	0.8078	0.57388	0.57388	0.58558	0.59727	0.60897	0.62066	0.63236	0.64406	0.65575	0.66745	0.67914	0.69084	0.70254	0.71423	0.72593	0.73762	0.74932	0.76102	0.77271	0.78441	0.7961	180.945	175.453	169.871	164.842	161.067	156.49	150.753	146.514	146.091	144.996	142.559	138.252	135.556	133.849	131.867	129.368	127.448	126.196	124.745	123.289
S2diaB2	2	60.0	420.0	3	拿	Verb	0.8078	0.94023	0.13243	0	a	0.84395	0.94023	0.09628	a	0.84395	0.94023	0.09628	105.86	118.466	0.94023	0.84395	0.84395	0.84876	0.85358	0.85839	0.86321	0.86802	0.87283	0.87765	0.88246	0.88728	0.89209	0.8969	0.90172	0.90653	0.91135	0.91616	0.92097	0.92579	0.9306	0.93542	119.981	119.319	118.657	118.051	117.468	116.852	115.978	115.103	114.136	113.082	112.027	110.995	109.964	109.058	108.409	107.759	107.099	106.435	105.733	104.783
S2diaB2	3	60.0	420.0	4	了	Aspect	0.94023	1.0139	0.07367	0	o	0.9599	1.0139	0.054	o	0.9599	0.9939	0.034	100.695	101.092	0.9785034881773859	0.9599	0.9599	0.9616	0.9633	0.965	0.9667	0.9684	0.9701	0.9718	0.9735	0.9752	0.9769	0.9786	0.9803	0.982	0.9837	0.9854	0.9871	0.9888	0.9905	0.9922	101.762	101.578	101.393	101.209	101.024	100.923	100.89	100.856	100.823	100.789	100.756	100.722	100.706	100.76	100.814	100.868	100.922	100.976	101.03	101.084
S2diaB2	4	60.0	420.0	5	个	Classifier	1.0139	1.10582	0.09192	0	o	1.07516	1.10582	0.03066	o	1.09516	1.10582	0.01066	86.172	86.172	1.10582	1.09516	1.09516	1.09569	1.09623	1.09676	1.09729	1.09782	1.09836	1.09889	1.09942	1.09996	1.10049	1.10102	1.10156	1.10209	1.10262	1.10316	1.10369	1.10422	1.10475	1.10529	88.071	87.968	87.864	87.761	87.658	87.555	87.451	87.348	87.245	87.142	87.038	86.935	86.832	86.729	86.625	86.522	86.419	86.316	86.212	86.176
S2diaB2	5	60.0	420.0	6	篮	Object	1.10582	1.28448	0.17866	0	E	1.13827	1.28448	0.14621	E	1.13827	1.28448	0.14621	74.246	89.902	1.28448	1.13827	1.13827	1.14558	1.15289	1.1602	1.16751	1.17482	1.18213	1.18944	1.19675	1.20406	1.21137	1.21869	1.226	1.23331	1.24062	1.24793	1.25524	1.26255	1.26986	1.27717	89.972	89.402	88.229	88.031	88.218	88.28	87.851	86.255	84.79	83.418	82.02	80.829	80.687	79.775	77.948	77.478	77.426	76.388	75.413	74.569
